lines,chars,tokens,comments,functions,max_nesting,comment_ratio,cwe,cve_id,instance_idx,code_type
39,998,114,0,2,2,0.0,CWE-416,CVE-2019-19319,1,before_change
121,3075,361,9,2,5,0.0743801652892562,CWE-416,CVE-2020-25656,0,before_change
33,835,109,8,2,1,0.24242424242424243,CWE-416,CVE-2021-0707,0,before_change
49,1339,153,1,2,2,0.02040816326530612,CWE-416,CVE-2023-0266,0,before_change
22,524,54,0,2,1,0.0,CWE-416,CVE-2023-0266,1,before_change
8,207,25,0,2,1,0.0,CWE-416,CVE-2023-6932,0,before_change
67,1506,168,0,2,2,0.0,CWE-416,CVE-2018-14734,0,before_change
22,410,52,0,0,1,0.0,CWE-416,CVE-2018-14734,1,before_change
64,1634,184,10,4,4,0.15625,CWE-416,CVE-2019-2215,0,before_change
165,3558,417,1,2,4,0.006060606060606061,CWE-416,CVE-2023-4623,0,before_change
42,1213,126,0,0,3,0.0,CWE-416,CVE-2022-1158,0,before_change
13,248,29,0,2,1,0.0,CWE-416,CVE-2016-7911,0,before_change
89,2560,257,5,2,5,0.056179775280898875,CWE-416,CVE-2023-4387,0,before_change
22,420,51,0,2,1,0.0,CWE-416,CVE-2023-0461,0,before_change
34,870,103,5,2,2,0.14705882352941177,CWE-416,CVE-2023-0461,1,before_change
163,3745,438,8,2,4,0.049079754601226995,CWE-416,CVE-2023-51780,0,before_change
108,2799,303,12,0,4,0.1111111111111111,CWE-416,CVE-2022-42720,0,before_change
19,486,43,0,2,2,0.0,CWE-416,CVE-2022-42720,1,before_change
109,3334,366,12,0,3,0.11009174311926606,CWE-416,CVE-2022-42720,2,before_change
63,2028,177,0,2,2,0.0,CWE-416,CVE-2018-14611,0,before_change
23,526,59,0,2,1,0.0,CWE-416,CVE-2021-33034,0,before_change
37,921,107,1,2,2,0.02702702702702703,CWE-416,CVE-2021-33034,1,before_change
6,159,17,0,2,1,0.0,CWE-416,CVE-2020-25669,0,before_change
17,661,69,0,2,1,0.0,CWE-416,CVE-2020-25669,1,before_change
31,754,94,0,4,3,0.0,CWE-416,CVE-2014-0203,0,before_change
87,1710,187,0,4,3,0.0,CWE-416,CVE-2018-18559,0,before_change
36,834,82,1,2,1,0.027777777777777776,CWE-416,CVE-2022-28893,0,before_change
59,1554,172,1,2,3,0.01694915254237288,CWE-416,CVE-2022-28893,1,before_change
39,940,89,1,2,3,0.02564102564102564,CWE-416,CVE-2022-28893,2,before_change
13,279,28,1,2,1,0.07692307692307693,CWE-416,CVE-2023-1990,0,before_change
17,449,45,0,2,3,0.0,CWE-416,CVE-2021-3760,0,before_change
12,334,37,1,2,2,0.08333333333333333,CWE-416,CVE-2020-0427,0,before_change
33,850,101,1,2,2,0.030303030303030304,CWE-416,CVE-2023-39198,0,before_change
43,926,105,0,2,2,0.0,CWE-416,CVE-2023-39198,1,before_change
26,628,72,0,2,2,0.0,CWE-416,CVE-2023-39198,2,before_change
34,1004,81,0,2,3,0.0,CWE-416,CVE-2023-21255,0,before_change
29,790,89,0,2,2,0.0,CWE-416,CVE-2016-7912,0,before_change
96,2184,258,9,2,2,0.09375,CWE-416,CVE-2019-19770,0,before_change
93,2365,253,1,2,3,0.010752688172043012,CWE-416,CVE-2023-51782,0,before_change
18,281,31,0,2,1,0.0,CWE-416,CVE-2023-1989,0,before_change
32,748,84,0,2,1,0.0,CWE-416,CVE-2016-4805,0,before_change
32,756,88,4,2,1,0.125,CWE-416,CVE-2016-4805,1,before_change
13,281,27,0,2,2,0.0,CWE-416,CVE-2024-0193,0,before_change
61,1550,198,11,0,2,0.18032786885245902,CWE-416,CVE-2021-39801,0,before_change
121,2666,299,5,2,4,0.04132231404958678,CWE-416,CVE-2021-39801,1,before_change
26,567,59,0,2,3,0.0,CWE-416,CVE-2016-10905,0,before_change
74,2276,274,9,2,2,0.12162162162162163,CWE-416,CVE-2019-15211,0,before_change
77,2101,231,3,2,2,0.03896103896103896,CWE-416,CVE-2019-15919,0,before_change
49,1008,89,0,2,1,0.0,CWE-416,CVE-2023-6039,0,before_change
69,1563,179,8,2,3,0.11594202898550725,CWE-416,CVE-2019-19527,0,before_change
62,1827,147,2,0,3,0.03225806451612903,CWE-416,CVE-2022-42719,0,before_change
15,316,37,0,2,1,0.0,CWE-416,CVE-2022-1043,0,before_change
38,664,80,2,2,3,0.05263157894736842,CWE-416,CVE-2019-19543,0,before_change
61,1433,172,9,2,3,0.14754098360655737,CWE-416,CVE-2021-4028,0,before_change
65,1899,232,21,2,2,0.3230769230769231,CWE-416,CVE-2022-45888,0,before_change
107,3658,416,6,2,3,0.056074766355140186,CWE-416,CVE-2016-10088,0,before_change
26,592,71,4,2,1,0.15384615384615385,CWE-416,CVE-2016-10088,1,before_change
452,12055,1411,90,4,5,0.19911504424778761,CWE-416,CVE-2018-25015,0,before_change
8,205,19,0,2,1,0.0,CWE-416,CVE-2019-2213,0,before_change
56,1782,192,20,0,3,0.35714285714285715,CWE-416,CVE-2020-16119,0,before_change
37,807,83,0,0,3,0.0,CWE-416,CVE-2022-24122,0,before_change
14,474,53,1,2,1,0.07142857142857142,CWE-416,CVE-2020-27418,0,before_change
26,574,72,0,2,1,0.0,CWE-416,CVE-2017-2584,0,before_change
18,496,54,1,0,2,0.05555555555555555,CWE-416,CVE-2017-2584,1,before_change
12,303,40,6,2,2,0.5,CWE-416,CVE-2020-25220,0,before_change
48,1122,109,0,2,4,0.0,CWE-416,CVE-2023-4015,0,before_change
115,2579,285,7,4,3,0.06086956521739131,CWE-416,CVE-2023-4622,0,before_change
62,1860,234,0,2,1,0.0,CWE-416,CVE-2018-17182,0,before_change
15,288,29,0,2,1,0.0,CWE-416,CVE-2017-16648,0,before_change
150,3606,410,9,2,3,0.06,CWE-416,CVE-2016-8655,0,before_change
212,4109,482,0,2,4,0.0,CWE-416,CVE-2016-8655,1,before_change
18,508,51,0,2,1,0.0,CWE-416,CVE-2023-33288,0,before_change
172,4210,524,23,2,2,0.13372093023255813,CWE-416,CVE-2020-8428,0,before_change
144,3382,371,15,2,5,0.10416666666666667,CWE-416,CVE-2020-15436,0,before_change
45,1126,125,8,2,3,0.17777777777777778,CWE-416,CVE-2020-15436,1,before_change
47,1151,101,1,0,1,0.02127659574468085,CWE-416,CVE-2017-10661,0,before_change
15,461,39,0,4,3,0.0,CWE-416,CVE-2017-10661,1,before_change
22,565,49,0,2,1,0.0,CWE-416,CVE-2016-9794,0,before_change
24,612,62,0,2,2,0.0,CWE-416,CVE-2019-15215,0,before_change
56,1434,175,9,2,3,0.16071428571428573,CWE-416,CVE-2016-7913,0,before_change
43,1128,156,14,2,1,0.32558139534883723,CWE-416,CVE-2017-15115,0,before_change
4,131,12,0,2,1,0.0,CWE-416,CVE-2023-0468,0,before_change
67,1854,216,14,2,4,0.208955223880597,CWE-416,CVE-2023-0468,1,before_change
25,784,64,1,2,1,0.04,CWE-416,CVE-2022-22942,0,before_change
234,6670,601,21,4,3,0.08974358974358974,CWE-416,CVE-2022-22942,1,before_change
123,2847,283,11,2,4,0.08943089430894309,CWE-416,CVE-2021-0935,0,before_change
64,2249,255,8,2,2,0.125,CWE-416,CVE-2023-20938,0,before_change
106,2343,296,2,2,3,0.018867924528301886,CWE-416,CVE-2023-4207,0,before_change
25,674,83,5,2,1,0.2,CWE-416,CVE-2022-41849,0,before_change
38,959,124,5,2,3,0.13157894736842105,CWE-416,CVE-2022-41849,1,before_change
80,1687,153,0,2,4,0.0,CWE-416,CVE-2022-1204,0,before_change
22,683,63,0,2,1,0.0,CWE-416,CVE-2023-33250,0,before_change
31,621,65,0,2,2,0.0,CWE-416,CVE-2021-28691,0,before_change
51,1238,142,0,2,3,0.0,CWE-416,CVE-2023-3317,0,before_change
111,3339,378,38,2,3,0.34234234234234234,CWE-416,CVE-2022-2602,0,before_change
53,1182,154,5,2,3,0.09433962264150944,CWE-416,CVE-2022-2602,1,before_change
231,5619,649,14,4,3,0.06060606060606061,CWE-416,CVE-2022-1055,0,before_change
133,3574,391,13,2,4,0.09774436090225563,CWE-416,CVE-2022-1055,1,before_change
52,1347,112,0,2,4,0.0,CWE-416,CVE-2020-0423,0,before_change
52,1331,132,8,2,2,0.15384615384615385,CWE-416,CVE-2023-1195,0,before_change
81,2193,227,0,2,2,0.0,CWE-416,CVE-2022-2978,0,before_change
32,917,82,2,2,1,0.0625,CWE-416,CVE-2023-30772,0,before_change
93,1870,208,2,2,3,0.021505376344086023,CWE-416,CVE-2023-1838,0,before_change
139,4201,418,18,2,4,0.12949640287769784,CWE-416,CVE-2022-1280,0,before_change
65,1324,157,7,2,3,0.1076923076923077,CWE-416,CVE-2019-2024,0,before_change
61,1393,166,0,0,3,0.0,CWE-416,CVE-2015-5706,0,before_change
53,1323,143,5,2,3,0.09433962264150944,CWE-416,CVE-2016-10906,0,before_change
62,1612,180,9,2,2,0.14516129032258066,CWE-416,CVE-2016-10906,1,before_change
20,355,41,0,2,2,0.0,CWE-416,CVE-2019-15917,0,before_change
19,436,54,3,2,1,0.15789473684210525,CWE-416,CVE-2020-14416,0,before_change
97,3042,385,45,2,2,0.4639175257731959,CWE-416,CVE-2017-18202,0,before_change
11,283,30,0,2,1,0.0,CWE-416,CVE-2022-3534,0,before_change
25,955,105,3,2,2,0.12,CWE-416,CVE-2023-3159,0,before_change
21,477,52,1,2,4,0.047619047619047616,CWE-416,CVE-2014-9940,0,before_change
110,3207,380,29,2,3,0.2636363636363636,CWE-416,CVE-2022-1998,0,before_change
77,1845,186,0,2,4,0.0,CWE-416,CVE-2017-0861,0,before_change
20,447,46,0,2,2,0.0,CWE-416,CVE-2022-4696,0,before_change
50,1428,144,8,2,4,0.16,CWE-416,CVE-2023-1652,0,before_change
35,947,114,7,2,2,0.2,CWE-416,CVE-2022-41850,0,before_change
97,2198,243,6,2,3,0.061855670103092786,CWE-416,CVE-2019-8956,0,before_change
13,287,28,0,2,1,0.0,CWE-416,CVE-2019-19529,0,before_change
124,3222,389,15,4,4,0.12096774193548387,CWE-416,CVE-2018-19824,0,before_change
33,839,105,0,2,4,0.0,CWE-416,CVE-2023-1859,0,before_change
17,377,45,1,0,1,0.058823529411764705,CWE-416,CVE-2021-4202,0,before_change
142,3234,358,4,2,3,0.028169014084507043,CWE-416,CVE-2022-42896,0,before_change
16,369,34,0,2,1,0.0,CWE-416,CVE-2022-1734,0,before_change
15,306,32,0,2,1,0.0,CWE-416,CVE-2020-27066,0,before_change
11,177,18,0,2,2,0.0,CWE-416,CVE-2022-4382,0,before_change
56,1146,134,8,2,2,0.14285714285714285,CWE-416,CVE-2022-4382,1,before_change
18,466,56,0,2,2,0.0,CWE-416,CVE-2020-36313,0,before_change
47,1587,194,6,2,3,0.1276595744680851,CWE-416,CVE-2020-36313,1,before_change
38,749,96,1,2,2,0.02631578947368421,CWE-416,CVE-2020-36557,0,before_change
13,334,39,0,2,2,0.0,CWE-416,CVE-2019-15213,0,before_change
4,81,8,0,0,1,0.0,CWE-416,CVE-2019-19318,0,before_change
9,223,24,0,2,1,0.0,CWE-416,CVE-2022-0646,0,before_change
77,2071,218,4,0,2,0.05194805194805195,CWE-416,CVE-2021-37159,0,before_change
10,275,27,0,2,1,0.0,CWE-416,CVE-2019-15239,0,before_change
137,3256,398,17,2,4,0.12408759124087591,CWE-416,CVE-2017-16525,0,before_change
46,1189,157,5,2,3,0.10869565217391304,CWE-416,CVE-2021-45868,0,before_change
51,989,123,0,2,2,0.0,CWE-416,CVE-2019-6974,0,before_change
31,792,101,1,2,3,0.03225806451612903,CWE-416,CVE-2022-2977,0,before_change
10,364,30,0,2,1,0.0,CWE-416,CVE-2022-2977,1,before_change
26,919,127,11,2,1,0.4230769230769231,CWE-416,CVE-2019-19769,0,before_change
36,1032,102,0,2,2,0.0,CWE-416,CVE-2023-4394,0,before_change
1479,34947,4120,173,2,6,0.1169709263015551,CWE-416,CVE-2022-1973,0,before_change
21,602,60,0,2,1,0.0,CWE-416,CVE-2022-0487,0,before_change
116,3108,323,0,2,3,0.0,CWE-416,CVE-2014-4654,0,before_change
663,17453,2037,60,2,4,0.09049773755656108,CWE-416,CVE-2023-5345,0,before_change
18,474,39,0,2,1,0.0,CWE-416,CVE-2023-35828,0,before_change
5,155,17,0,2,1,0.0,CWE-416,CVE-2016-6828,0,before_change
11,308,25,0,2,1,0.0,CWE-416,CVE-2023-4133,0,before_change
27,446,52,0,2,1,0.0,CWE-416,CVE-2023-40283,0,before_change
14,402,54,0,2,2,0.0,CWE-416,CVE-2023-4921,0,before_change
162,4269,547,37,2,5,0.22839506172839505,CWE-416,CVE-2020-0466,0,before_change
23,660,73,0,2,1,0.0,CWE-416,CVE-2014-9914,0,before_change
163,4008,479,58,2,2,0.3558282208588957,CWE-416,CVE-2022-2585,0,before_change
54,1011,114,1,2,3,0.018518518518518517,CWE-476,CVE-2023-31083,0,before_change
19,442,50,0,2,2,0.0,CWE-476,CVE-2017-15116,0,before_change
4,88,10,0,2,1,0.0,CWE-476,CVE-2017-15116,1,before_change
6,197,26,0,2,1,0.0,CWE-476,CVE-2017-15116,2,before_change
19,311,42,0,2,2,0.0,CWE-476,CVE-2017-15116,3,before_change
149,3860,537,27,2,2,0.18120805369127516,CWE-476,CVE-2018-7492,0,before_change
27,679,78,5,2,2,0.18518518518518517,CWE-476,CVE-2023-32252,0,before_change
23,638,61,0,2,1,0.0,CWE-476,CVE-2023-32252,1,before_change
58,1341,140,4,10,4,0.06896551724137931,CWE-476,CVE-2023-32252,2,before_change
173,4920,456,4,4,3,0.023121387283236993,CWE-476,CVE-2023-32252,3,before_change
4,91,9,0,2,1,0.0,CWE-476,CVE-2023-32252,4,before_change
11,278,26,0,2,2,0.0,CWE-476,CVE-2023-32252,5,before_change
93,2351,264,1,2,3,0.010752688172043012,CWE-476,CVE-2023-0122,0,before_change
228,6002,454,1,2,4,0.0043859649122807015,CWE-476,CVE-2023-28466,0,before_change
29,628,77,0,2,1,0.0,CWE-476,CVE-2023-28466,1,before_change
23,493,53,0,2,2,0.0,CWE-476,CVE-2023-28466,2,before_change
63,1536,159,1,2,2,0.015873015873015872,CWE-476,CVE-2019-12818,0,before_change
15,361,47,5,2,1,0.3333333333333333,CWE-476,CVE-2017-18079,0,before_change
8,133,17,0,2,1,0.0,CWE-476,CVE-2017-18079,1,before_change
89,2570,316,13,2,5,0.14606741573033707,CWE-476,CVE-2017-18079,2,before_change
55,1322,182,0,2,4,0.0,CWE-476,CVE-2019-15923,0,before_change
32,553,67,1,2,3,0.03125,CWE-476,CVE-2019-15923,1,before_change
45,1101,136,0,2,3,0.0,CWE-476,CVE-2019-15923,2,before_change
31,901,105,2,0,3,0.06451612903225806,CWE-476,CVE-2023-3358,0,before_change
28,852,93,1,2,3,0.03571428571428571,CWE-476,CVE-2023-3358,1,before_change
25,945,109,0,2,2,0.0,CWE-476,CVE-2017-16646,0,before_change
40,1222,143,1,2,3,0.025,CWE-476,CVE-2017-16646,1,before_change
39,1293,150,2,2,2,0.05128205128205128,CWE-476,CVE-2017-16646,2,before_change
42,1266,153,6,2,2,0.14285714285714285,CWE-476,CVE-2017-16646,3,before_change
37,1296,137,0,2,2,0.0,CWE-476,CVE-2017-16646,4,before_change
32,1053,115,0,2,3,0.0,CWE-476,CVE-2017-16646,5,before_change
38,1289,140,0,2,2,0.0,CWE-476,CVE-2017-16646,6,before_change
28,995,112,0,2,2,0.0,CWE-476,CVE-2017-16646,7,before_change
35,1199,137,1,2,2,0.02857142857142857,CWE-476,CVE-2017-16646,8,before_change
33,1103,121,0,2,3,0.0,CWE-476,CVE-2017-16646,9,before_change
23,716,76,0,2,2,0.0,CWE-476,CVE-2017-16646,10,before_change
21,335,40,1,2,1,0.047619047619047616,CWE-476,CVE-2020-27675,0,before_change
16,345,29,0,2,2,0.0,CWE-476,CVE-2020-27675,1,before_change
26,526,57,1,2,2,0.038461538461538464,CWE-476,CVE-2020-27675,2,before_change
7,148,19,0,2,1,0.0,CWE-476,CVE-2020-27675,3,before_change
7,145,17,0,2,1,0.0,CWE-476,CVE-2020-27675,4,before_change
45,1250,118,0,2,2,0.0,CWE-476,CVE-2017-12153,0,before_change
24,652,77,4,2,1,0.16666666666666666,CWE-476,CVE-2019-19815,0,before_change
16,370,40,0,2,2,0.0,CWE-476,CVE-2019-19815,1,before_change
111,2711,286,18,2,3,0.16216216216216217,CWE-476,CVE-2019-19815,2,before_change
47,1130,124,0,2,3,0.0,CWE-476,CVE-2019-19815,3,before_change
7,182,19,0,2,1,0.0,CWE-476,CVE-2022-1671,0,before_change
7,149,19,0,2,1,0.0,CWE-476,CVE-2022-1671,1,before_change
22,491,56,0,2,1,0.0,CWE-476,CVE-2022-1671,2,before_change
53,1605,149,0,2,3,0.0,CWE-476,CVE-2022-3105,0,before_change
1027,31257,3134,89,2,4,0.0866601752677702,CWE-476,CVE-2018-1094,0,before_change
57,1593,198,0,2,4,0.0,CWE-476,CVE-2022-23222,0,before_change
22,650,80,5,2,2,0.22727272727272727,CWE-476,CVE-2022-23222,1,before_change
35,797,67,0,2,2,0.0,CWE-476,CVE-2022-23222,2,before_change
44,1099,131,0,2,2,0.0,CWE-476,CVE-2022-23222,3,before_change
135,4366,498,5,2,5,0.037037037037037035,CWE-476,CVE-2022-23222,4,before_change
118,3976,562,45,2,3,0.3813559322033898,CWE-476,CVE-2022-23222,5,before_change
47,1524,192,15,2,3,0.3191489361702128,CWE-476,CVE-2022-23222,6,before_change
294,8742,947,26,6,4,0.08843537414965986,CWE-476,CVE-2022-23222,7,before_change
131,3888,409,11,2,3,0.08396946564885496,CWE-476,CVE-2022-23222,8,before_change
34,958,120,0,2,2,0.0,CWE-476,CVE-2022-23222,9,before_change
54,1819,177,1,2,2,0.018518518518518517,CWE-476,CVE-2022-23222,10,before_change
9,262,19,0,2,1,0.0,CWE-476,CVE-2022-23222,11,before_change
230,7442,854,38,2,3,0.16521739130434782,CWE-476,CVE-2022-23222,12,before_change
210,6780,786,14,22,5,0.06666666666666667,CWE-476,CVE-2022-23222,13,before_change
176,4768,587,30,2,4,0.17045454545454544,CWE-476,CVE-2022-23222,14,before_change
191,6399,681,33,6,4,0.17277486910994763,CWE-476,CVE-2022-23222,15,before_change
49,1276,124,3,6,4,0.061224489795918366,CWE-476,CVE-2022-23222,16,before_change
18,376,33,0,2,2,0.0,CWE-476,CVE-2022-23222,17,before_change
28,586,51,0,2,2,0.0,CWE-476,CVE-2020-27830,0,before_change
49,1062,135,6,2,2,0.12244897959183673,CWE-476,CVE-2020-27830,1,before_change
38,1143,128,0,4,4,0.0,CWE-476,CVE-2023-4459,0,before_change
32,673,76,5,2,2,0.15625,CWE-476,CVE-2020-10711,0,before_change
41,920,91,0,2,3,0.0,CWE-476,CVE-2020-10711,1,before_change
99,2525,296,5,2,4,0.050505050505050504,CWE-476,CVE-2018-14617,0,before_change
159,4799,468,28,2,2,0.1761006289308176,CWE-476,CVE-2019-18885,0,before_change
30,743,68,1,0,3,0.03333333333333333,CWE-476,CVE-2019-18885,1,before_change
104,2888,316,1,4,4,0.009615384615384616,CWE-476,CVE-2019-18885,2,before_change
16,496,51,0,2,1,0.0,CWE-476,CVE-2019-18885,3,before_change
34,1073,109,0,6,3,0.0,CWE-476,CVE-2019-18885,4,before_change
71,1779,178,0,2,3,0.0,CWE-476,CVE-2019-18885,5,before_change
89,2370,283,2,2,4,0.02247191011235955,CWE-476,CVE-2019-18885,6,before_change
206,6515,719,55,2,4,0.2669902912621359,CWE-476,CVE-2019-18885,7,before_change
31,916,89,0,0,1,0.0,CWE-476,CVE-2019-18885,8,before_change
44,1040,115,0,2,2,0.0,CWE-476,CVE-2019-18885,9,before_change
33,855,105,2,2,2,0.06060606060606061,CWE-476,CVE-2015-8551,0,before_change
4,135,16,0,2,1,0.0,CWE-476,CVE-2015-8970,0,before_change
4,117,15,0,0,1,0.0,CWE-476,CVE-2015-8970,1,before_change
38,909,98,0,2,2,0.0,CWE-476,CVE-2015-8970,2,before_change
4,79,7,0,2,1,0.0,CWE-476,CVE-2015-8970,3,before_change
12,384,44,1,2,1,0.08333333333333333,CWE-476,CVE-2020-11609,0,before_change
23,730,80,0,2,1,0.0,CWE-476,CVE-2020-11609,1,before_change
52,1797,200,3,2,2,0.057692307692307696,CWE-476,CVE-2020-11609,2,before_change
34,838,71,0,0,2,0.0,CWE-476,CVE-2017-2647,0,before_change
31,731,71,0,2,2,0.0,CWE-476,CVE-2017-2647,1,before_change
5,148,11,0,2,1,0.0,CWE-476,CVE-2017-2647,2,before_change
138,3722,419,14,2,3,0.10144927536231885,CWE-476,CVE-2017-2647,3,before_change
67,1680,177,3,0,4,0.04477611940298507,CWE-476,CVE-2017-2647,4,before_change
47,1252,123,1,2,1,0.02127659574468085,CWE-476,CVE-2014-7826,0,before_change
38,1062,118,1,2,1,0.02631578947368421,CWE-476,CVE-2014-7826,1,before_change
36,930,103,1,2,1,0.027777777777777776,CWE-476,CVE-2014-7826,2,before_change
64,1574,190,3,2,2,0.046875,CWE-476,CVE-2018-8043,0,before_change
25,843,83,0,4,2,0.0,CWE-476,CVE-2022-3110,0,before_change
167,4530,416,17,2,3,0.10179640718562874,CWE-476,CVE-2022-3110,1,before_change
255,8153,859,27,2,3,0.10588235294117647,CWE-476,CVE-2018-1092,0,before_change
86,2244,251,11,0,2,0.12790697674418605,CWE-476,CVE-2019-15223,0,before_change
49,1200,112,4,2,2,0.08163265306122448,CWE-476,CVE-2019-15223,1,before_change
28,681,71,1,2,1,0.03571428571428571,CWE-476,CVE-2019-15223,2,before_change
10,260,20,0,2,1,0.0,CWE-476,CVE-2019-15223,3,before_change
87,2105,248,1,2,4,0.011494252873563218,CWE-476,CVE-2022-47929,0,before_change
23,515,49,0,2,1,0.0,CWE-476,CVE-2019-12984,0,before_change
54,1361,158,6,0,4,0.1111111111111111,CWE-476,CVE-2019-12381,0,before_change
13,331,28,1,2,1,0.07692307692307693,CWE-476,CVE-2019-15924,0,before_change
14,370,40,0,2,2,0.0,CWE-476,CVE-2020-11668,0,before_change
23,498,54,1,2,2,0.043478260869565216,CWE-476,CVE-2020-11668,1,before_change
33,773,85,0,2,2,0.0,CWE-476,CVE-2020-11668,2,before_change
60,1725,206,21,2,2,0.35,CWE-476,CVE-2023-0458,0,before_change
215,7180,842,54,2,3,0.25116279069767444,CWE-476,CVE-2015-7515,0,before_change
235,7428,857,67,0,1,0.2851063829787234,CWE-476,CVE-2023-2177,0,before_change
46,1022,129,4,2,1,0.08695652173913043,CWE-476,CVE-2023-2177,1,before_change
174,5051,495,25,8,4,0.14367816091954022,CWE-476,CVE-2022-1852,0,before_change
24,647,69,5,2,1,0.20833333333333334,CWE-476,CVE-2022-1852,1,before_change
62,1566,165,4,2,2,0.06451612903225806,CWE-476,CVE-2020-15437,0,before_change
16,532,53,0,2,1,0.0,CWE-476,CVE-2020-12364,0,before_change
17,311,34,0,2,1,0.0,CWE-476,CVE-2020-12364,1,before_change
60,2192,247,16,2,2,0.26666666666666666,CWE-476,CVE-2020-12364,2,before_change
124,3958,449,7,2,3,0.056451612903225805,CWE-476,CVE-2020-12364,3,before_change
79,2395,228,3,2,1,0.0379746835443038,CWE-476,CVE-2020-12364,4,before_change
63,1536,190,10,2,2,0.15873015873015872,CWE-476,CVE-2018-1130,0,before_change
148,4198,422,26,2,2,0.17567567567567569,CWE-476,CVE-2021-3739,0,before_change
29,696,69,0,2,3,0.0,CWE-476,CVE-2022-1205,0,before_change
45,1127,124,7,2,4,0.15555555555555556,CWE-476,CVE-2022-1205,1,before_change
102,2630,276,4,2,2,0.0392156862745098,CWE-476,CVE-2019-15218,0,before_change
140,3323,351,7,2,4,0.05,CWE-476,CVE-2019-15219,0,before_change
39,900,91,3,2,3,0.07692307692307693,CWE-476,CVE-2022-3202,0,before_change
13,336,33,2,2,1,0.15384615384615385,CWE-476,CVE-2016-10147,0,before_change
65,1765,186,0,2,2,0.0,CWE-476,CVE-2016-10147,1,before_change
9,245,30,0,2,1,0.0,CWE-476,CVE-2023-3106,0,before_change
44,1061,123,0,2,3,0.0,CWE-476,CVE-2023-3106,1,before_change
45,1075,123,5,2,2,0.1111111111111111,CWE-476,CVE-2021-4095,0,before_change
45,1372,149,3,2,2,0.06666666666666667,CWE-476,CVE-2021-4095,1,before_change
93,2727,325,7,2,3,0.07526881720430108,CWE-476,CVE-2018-5333,0,before_change
10,225,25,0,2,1,0.0,CWE-476,CVE-2017-16647,0,before_change
10,260,28,0,2,1,0.0,CWE-476,CVE-2017-16647,1,before_change
15,292,30,0,2,1,0.0,CWE-476,CVE-2019-20054,0,before_change
52,1457,147,0,2,2,0.0,CWE-476,CVE-2023-3212,0,before_change
41,1164,139,4,2,2,0.0975609756097561,CWE-476,CVE-2017-18216,0,before_change
6,255,24,2,0,1,0.3333333333333333,CWE-476,CVE-2017-18216,1,before_change
49,1446,167,5,2,2,0.10204081632653061,CWE-476,CVE-2017-18216,2,before_change
45,1309,163,11,2,2,0.24444444444444444,CWE-476,CVE-2017-7374,0,before_change
12,331,28,0,2,1,0.0,CWE-476,CVE-2017-7374,1,before_change
56,1427,145,0,2,2,0.0,CWE-476,CVE-2017-7374,2,before_change
66,1694,209,4,2,2,0.06060606060606061,CWE-476,CVE-2017-7374,3,before_change
29,886,114,5,2,1,0.1724137931034483,CWE-476,CVE-2022-3104,0,before_change
42,877,87,1,2,4,0.023809523809523808,CWE-476,CVE-2021-3543,0,before_change
59,1211,135,0,2,3,0.0,CWE-476,CVE-2023-22997,0,before_change
53,1114,131,0,2,3,0.0,CWE-476,CVE-2023-22997,1,before_change
49,1299,136,3,2,3,0.061224489795918366,CWE-476,CVE-2015-8787,0,before_change
10,284,31,0,2,1,0.0,CWE-476,CVE-2023-23001,0,before_change
9,222,24,0,2,1,0.0,CWE-476,CVE-2018-14616,0,before_change
114,3693,379,9,2,2,0.07894736842105263,CWE-476,CVE-2018-14616,1,before_change
33,896,93,1,0,3,0.030303030303030304,CWE-476,CVE-2018-14616,2,before_change
52,1292,149,1,2,3,0.019230769230769232,CWE-476,CVE-2018-19406,0,before_change
74,2168,244,20,2,4,0.2702702702702703,CWE-476,CVE-2019-9213,0,before_change
32,833,111,5,2,1,0.15625,CWE-476,CVE-2014-2678,0,before_change
26,766,72,0,2,1,0.0,CWE-476,CVE-2017-9211,0,before_change
56,1325,133,4,2,2,0.07142857142857142,CWE-476,CVE-2019-15291,0,before_change
39,847,97,3,2,4,0.07692307692307693,CWE-476,CVE-2019-12378,0,before_change
10,349,31,0,2,1,0.0,CWE-476,CVE-2019-19227,0,before_change
47,885,77,0,2,1,0.0,CWE-476,CVE-2019-19227,1,before_change
50,1120,154,10,2,2,0.2,CWE-476,CVE-2017-12192,0,before_change
23,566,62,0,2,1,0.0,CWE-476,CVE-2020-25285,0,before_change
29,610,66,0,2,2,0.0,CWE-476,CVE-2020-25285,1,before_change
39,867,117,0,2,4,0.0,CWE-476,CVE-2023-28327,0,before_change
330,11215,1382,65,2,4,0.19696969696969696,CWE-476,CVE-2017-12193,0,before_change
26,579,78,2,2,1,0.07692307692307693,CWE-476,CVE-2023-1382,0,before_change
39,967,100,2,2,3,0.05128205128205128,CWE-476,CVE-2023-1382,1,before_change
145,3500,388,6,2,4,0.041379310344827586,CWE-476,CVE-2023-22999,0,before_change
32,1089,98,2,2,2,0.0625,CWE-476,CVE-2018-1066,0,before_change
37,949,105,0,2,3,0.0,CWE-476,CVE-2018-1066,1,before_change
116,3787,346,6,2,2,0.05172413793103448,CWE-476,CVE-2018-1066,2,before_change
241,7496,841,56,4,5,0.23236514522821577,CWE-476,CVE-2022-42722,0,before_change
60,1188,135,1,0,2,0.016666666666666666,CWE-476,CVE-2022-3078,0,before_change
