cwe,cve_id,lines,chars,functions_detected,calls_detected,variables_detected,pointers_detected,arrays_detected,conditionals_detected,loops_detected,ast_success,vulnerability_indicators,indicator_count
CWE-362,CVE-2015-3212,133,4289,1,44,12,71,1,7,0,True,"['unsafe_functions', 'pointer_operations', 'array_operations']",3
CWE-362,CVE-2014-2672,35,633,1,6,6,12,1,2,1,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2023-1582,95,2229,2,24,14,12,0,16,2,True,['pointer_operations'],1
CWE-362,CVE-2023-1582,39,1026,1,16,5,3,0,12,0,True,['pointer_operations'],1
CWE-362,CVE-2018-5873,51,1235,0,18,6,27,0,5,0,True,['pointer_operations'],1
CWE-362,CVE-2016-10906,62,1612,1,24,6,31,5,5,0,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2016-10906,53,1323,1,12,8,27,2,7,1,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2022-20567,3,68,1,0,1,0,0,0,0,True,[],0
CWE-362,CVE-2022-20567,55,1161,1,16,4,14,0,3,0,True,['pointer_operations'],1
CWE-362,CVE-2018-5814,54,1104,1,14,4,20,0,5,0,True,['pointer_operations'],1
CWE-362,CVE-2018-5814,25,477,1,4,2,7,5,3,0,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2018-5814,86,2093,1,18,4,40,0,6,0,True,['pointer_operations'],1
CWE-362,CVE-2018-5814,13,235,1,1,2,2,3,2,1,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2018-5814,14,327,1,4,3,4,3,1,1,True,"['unsafe_functions', 'pointer_operations', 'array_operations']",3
CWE-362,CVE-2018-5814,29,583,1,4,3,1,0,3,0,True,['pointer_operations'],1
CWE-362,CVE-2018-5814,27,663,1,4,1,10,9,2,2,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2018-5814,13,252,0,3,2,3,1,1,0,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2022-3028,28,745,1,5,6,9,0,5,0,True,['pointer_operations'],1
CWE-362,CVE-2017-1000112,315,8421,1,46,24,100,1,39,1,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2017-1000112,142,3285,1,25,9,55,0,20,1,True,['pointer_operations'],1
CWE-362,CVE-2017-1000112,55,1272,1,15,10,20,0,6,0,True,['pointer_operations'],1
CWE-362,CVE-2017-1000112,253,6426,1,41,19,78,1,31,1,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2023-2006,47,1288,1,16,5,29,3,7,2,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2023-2006,15,392,0,5,2,11,0,1,0,True,['pointer_operations'],1
CWE-362,CVE-2023-2006,82,2096,0,31,7,41,0,12,2,True,['pointer_operations'],1
CWE-362,CVE-2023-2006,12,233,1,3,2,4,0,1,0,True,['pointer_operations'],1
CWE-362,CVE-2023-2006,62,1378,1,21,4,20,2,6,2,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2015-8839,9,224,1,4,2,8,0,0,0,True,['pointer_operations'],1
CWE-362,CVE-2015-8839,155,4140,1,38,7,15,0,21,0,True,['pointer_operations'],1
CWE-362,CVE-2015-8839,28,642,1,10,5,4,0,4,0,True,['pointer_operations'],1
CWE-362,CVE-2015-8839,87,2414,1,32,9,14,0,10,1,True,['pointer_operations'],1
CWE-362,CVE-2015-8839,31,753,1,10,6,3,0,4,0,True,['pointer_operations'],1
CWE-362,CVE-2015-8839,5,149,1,2,1,2,0,0,0,True,['pointer_operations'],1
CWE-362,CVE-2015-8839,159,4060,1,51,8,28,1,19,0,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2015-8839,5,159,1,1,2,0,0,0,0,True,[],0
CWE-362,CVE-2015-8839,122,3107,1,46,3,21,0,13,0,True,['pointer_operations'],1
CWE-362,CVE-2015-8839,126,3405,1,40,5,25,0,16,0,True,['pointer_operations'],1
CWE-362,CVE-2012-4508,35,1112,1,5,6,14,1,2,0,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2012-4508,55,1505,1,11,6,10,1,11,0,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2012-4508,92,2531,1,27,6,15,1,10,0,True,"['unsafe_functions', 'pointer_operations', 'array_operations']",3
CWE-362,CVE-2020-25285,29,610,1,5,5,8,0,4,0,True,"['buffer_variables', 'pointer_operations']",2
CWE-362,CVE-2020-25285,23,566,1,3,6,6,0,3,0,True,"['buffer_variables', 'pointer_operations']",2
CWE-362,CVE-2016-10741,166,4556,1,45,10,40,0,21,0,True,['pointer_operations'],1
CWE-362,CVE-2016-7911,13,248,1,2,1,3,0,2,0,True,['pointer_operations'],1
CWE-362,CVE-2020-0305,12,240,0,3,3,3,0,2,0,True,['pointer_operations'],1
CWE-362,CVE-2022-3567,7,221,1,0,4,3,0,0,0,True,['pointer_operations'],1
CWE-362,CVE-2022-3567,21,545,1,4,3,10,0,5,0,True,['pointer_operations'],1
CWE-362,CVE-2022-3567,25,501,1,5,5,6,0,1,0,True,['pointer_operations'],1
CWE-362,CVE-2022-3567,12,346,1,3,3,5,0,2,0,True,['pointer_operations'],1
CWE-362,CVE-2022-3567,7,219,1,0,2,3,0,0,0,True,['pointer_operations'],1
CWE-362,CVE-2017-15265,39,1197,1,4,5,39,0,7,0,True,['pointer_operations'],1
CWE-362,CVE-2022-20148,515,13153,1,193,11,145,21,64,6,True,"['unsafe_functions', 'pointer_operations', 'array_operations']",3
CWE-362,CVE-2022-3566,220,5402,1,47,16,125,1,32,0,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2022-3566,10,338,1,2,2,2,0,1,0,True,['pointer_operations'],1
CWE-362,CVE-2022-3566,618,13024,1,80,11,160,0,96,0,True,['pointer_operations'],1
CWE-362,CVE-2022-3566,11,367,1,4,4,2,0,1,0,True,['pointer_operations'],1
CWE-362,CVE-2016-2545,100,2848,1,17,7,80,0,16,1,True,['pointer_operations'],1
CWE-362,CVE-2023-4732,44,1444,1,11,8,4,1,2,0,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2023-4732,105,2720,1,28,16,10,0,14,1,True,['pointer_operations'],1
CWE-362,CVE-2023-4732,52,1273,1,13,10,4,1,5,0,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2023-4732,36,1029,1,10,8,5,0,6,1,True,['pointer_operations'],1
CWE-362,CVE-2022-23037,76,1911,1,19,4,42,9,5,2,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2021-39713,67,1662,0,20,8,22,0,11,0,True,['pointer_operations'],1
CWE-362,CVE-2021-39713,112,3110,1,29,9,18,2,15,0,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2021-39713,117,2899,1,30,12,22,5,17,0,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2021-39713,153,3814,1,36,11,31,6,25,0,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2021-39713,84,2155,1,23,12,16,4,12,0,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2020-12114,49,1029,0,16,3,10,0,7,0,True,['pointer_operations'],1
CWE-362,CVE-2020-12114,31,1020,1,8,6,15,0,0,0,True,['pointer_operations'],1
CWE-362,CVE-2020-12114,6,183,1,2,2,6,0,0,0,True,['pointer_operations'],1
CWE-362,CVE-2020-12114,11,332,1,3,3,9,0,0,0,True,['pointer_operations'],1
CWE-362,CVE-2020-12114,6,184,1,2,1,2,0,0,0,True,['pointer_operations'],1
CWE-362,CVE-2020-12114,15,229,1,6,0,5,0,1,0,True,['pointer_operations'],1
CWE-362,CVE-2020-12114,7,174,1,4,2,3,0,0,0,True,['pointer_operations'],1
CWE-362,CVE-2020-12114,12,295,1,6,2,11,0,1,0,True,['pointer_operations'],1
CWE-362,CVE-2019-6974,51,989,1,12,5,30,1,7,0,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2020-11884,8,151,1,2,2,1,0,1,0,True,['pointer_operations'],1
CWE-362,CVE-2020-11884,25,575,1,7,0,8,0,4,0,True,['pointer_operations'],1
CWE-362,CVE-2016-2547,61,1706,1,28,4,43,0,6,2,True,['pointer_operations'],1
CWE-362,CVE-2016-2547,12,373,1,3,1,9,0,1,0,True,['pointer_operations'],1
CWE-362,CVE-2016-2547,44,1206,1,9,2,24,0,9,0,True,['pointer_operations'],1
CWE-362,CVE-2016-2547,19,653,1,5,3,19,0,2,0,True,['pointer_operations'],1
CWE-362,CVE-2017-18224,28,788,1,6,6,9,0,3,0,True,['pointer_operations'],1
CWE-362,CVE-2022-45887,16,448,1,6,1,31,0,2,0,True,['pointer_operations'],1
CWE-362,CVE-2016-2546,15,307,1,4,3,7,0,2,0,True,['pointer_operations'],1
CWE-362,CVE-2016-2546,56,1454,1,11,5,41,0,9,0,True,"['unsafe_functions', 'pointer_operations']",2
CWE-362,CVE-2016-2546,26,580,1,7,3,13,0,3,0,True,['pointer_operations'],1
CWE-362,CVE-2016-2546,59,1697,1,18,4,11,0,5,0,True,['pointer_operations'],1
CWE-362,CVE-2014-2706,59,1928,1,21,6,49,6,2,1,True,"['buffer_variables', 'pointer_operations', 'array_operations']",3
CWE-362,CVE-2014-2706,123,3379,0,29,7,75,11,10,6,True,"['unsafe_functions', 'pointer_operations', 'array_operations']",3
CWE-362,CVE-2016-6130,32,855,1,11,2,11,0,8,0,True,['pointer_operations'],1
CWE-362,CVE-2013-0871,8,241,1,4,1,5,0,0,0,True,['pointer_operations'],1
CWE-362,CVE-2013-0871,48,1410,1,9,1,21,0,3,0,True,['pointer_operations'],1
CWE-362,CVE-2018-17972,32,668,1,6,5,7,1,2,1,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2019-2213,8,205,1,3,1,3,0,1,0,True,['pointer_operations'],1
CWE-362,CVE-2019-2213,30,876,1,10,4,16,0,3,0,True,"['buffer_variables', 'pointer_operations']",2
CWE-362,CVE-2012-3511,31,832,1,3,2,18,0,3,0,True,['pointer_operations'],1
CWE-362,CVE-2016-0723,147,3439,1,37,7,27,0,19,0,True,['pointer_operations'],1
CWE-362,CVE-2023-35826,18,449,1,9,2,12,0,1,0,True,['pointer_operations'],1
CWE-362,CVE-2018-12232,12,266,1,3,4,4,0,1,0,True,['pointer_operations'],1
CWE-362,CVE-2018-12232,19,367,1,5,2,10,0,3,0,True,['pointer_operations'],1
CWE-362,CVE-2016-10200,58,1511,1,17,5,25,0,8,0,True,['pointer_operations'],1
CWE-362,CVE-2017-18249,38,862,1,13,4,6,0,5,0,True,['pointer_operations'],1
CWE-362,CVE-2021-20321,214,5102,1,79,18,27,0,46,0,True,['pointer_operations'],1
CWE-362,CVE-2022-23040,32,630,1,7,3,1,2,2,2,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2022-28796,30,851,1,11,1,16,0,1,0,True,['pointer_operations'],1
CWE-362,CVE-2022-28796,24,720,1,12,2,23,0,2,1,True,['pointer_operations'],1
CWE-362,CVE-2023-35828,18,474,1,9,2,13,0,0,0,True,['pointer_operations'],1
CWE-362,CVE-2020-29374,125,2871,1,21,11,14,3,19,1,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2020-29374,5,172,1,2,0,0,0,0,0,True,[],0
CWE-362,CVE-2020-29374,45,1241,1,8,3,1,0,4,0,True,['pointer_operations'],1
CWE-362,CVE-2020-29374,48,1159,1,10,3,1,0,7,0,True,['pointer_operations'],1
CWE-362,CVE-2020-29374,5,166,1,2,0,0,0,0,0,True,[],0
CWE-362,CVE-2021-3752,6,114,1,1,2,1,0,0,0,True,['pointer_operations'],1
CWE-362,CVE-2021-3752,50,1148,1,9,3,13,0,2,0,True,['pointer_operations'],1
CWE-362,CVE-2023-42756,72,1886,1,21,17,19,1,5,1,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2023-32250,23,638,1,4,5,13,0,2,0,True,['pointer_operations'],1
CWE-362,CVE-2023-32250,4,87,1,1,1,2,0,0,0,True,['pointer_operations'],1
CWE-362,CVE-2023-32250,4,91,1,1,1,2,0,0,0,True,['pointer_operations'],1
CWE-362,CVE-2023-32250,57,1992,1,23,4,50,0,1,0,True,['pointer_operations'],1
CWE-362,CVE-2023-32250,27,679,1,5,1,8,0,5,0,True,['pointer_operations'],1
CWE-362,CVE-2023-32250,173,4920,1,47,6,91,0,15,0,True,"['unsafe_functions', 'pointer_operations']",2
CWE-362,CVE-2015-7613,42,968,1,12,5,32,0,3,0,True,['pointer_operations'],1
CWE-362,CVE-2015-7613,48,889,1,12,3,26,0,6,0,True,['pointer_operations'],1
CWE-362,CVE-2014-3940,24,682,1,10,6,2,0,2,0,True,['pointer_operations'],1
CWE-362,CVE-2020-0030,76,2002,1,14,6,40,0,9,1,True,['pointer_operations'],1
CWE-362,CVE-2017-7533,42,1308,0,25,7,2,0,5,0,True,['pointer_operations'],1
CWE-362,CVE-2017-7533,123,3154,1,28,11,18,0,33,0,True,['pointer_operations'],1
CWE-362,CVE-2017-7533,34,883,1,7,5,9,0,5,0,True,['pointer_operations'],1
CWE-362,CVE-2021-4202,17,377,1,4,4,6,0,1,0,True,['pointer_operations'],1
CWE-362,CVE-2013-7026,13,433,1,8,2,10,0,2,0,True,['pointer_operations'],1
CWE-362,CVE-2013-7026,88,1931,0,27,5,29,0,11,0,True,['pointer_operations'],1
CWE-362,CVE-2013-7026,153,3240,1,39,7,50,0,21,0,True,['pointer_operations'],1
CWE-362,CVE-2016-5195,64,1993,1,5,5,12,0,17,0,True,['pointer_operations'],1
CWE-362,CVE-2016-5195,137,3470,0,49,7,6,0,22,0,True,['pointer_operations'],1
CWE-362,CVE-2022-41850,35,947,1,4,5,16,2,2,0,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2022-20154,4,86,1,1,1,3,0,0,0,True,['pointer_operations'],1
CWE-362,CVE-2022-20154,49,1334,1,4,7,15,9,4,0,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2022-20154,36,793,1,14,2,17,0,2,0,True,['pointer_operations'],1
CWE-362,CVE-2017-6346,94,2305,1,24,6,71,0,13,0,True,['pointer_operations'],1
CWE-362,CVE-2017-6346,23,417,1,9,3,12,0,3,0,True,['pointer_operations'],1
CWE-362,CVE-2020-27675,26,526,1,5,0,0,5,4,0,True,['array_operations'],1
CWE-362,CVE-2020-27675,21,335,1,8,1,3,0,2,0,True,['pointer_operations'],1
CWE-362,CVE-2020-27675,16,345,1,6,2,2,0,0,1,True,['pointer_operations'],1
CWE-362,CVE-2020-27675,8,226,1,4,0,0,3,2,0,True,['array_operations'],1
CWE-362,CVE-2016-2544,14,349,1,7,1,9,0,0,0,True,['pointer_operations'],1
CWE-362,CVE-2023-35823,5,107,1,1,1,4,0,0,0,True,['pointer_operations'],1
CWE-362,CVE-2018-8897,43,1159,1,16,1,1,0,5,0,True,['pointer_operations'],1
CWE-362,CVE-2023-3108,73,1513,1,19,11,35,0,8,2,True,['pointer_operations'],1
CWE-362,CVE-2023-3108,26,509,1,6,3,5,1,2,1,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2023-32254,5,146,0,1,1,2,0,0,0,True,['pointer_operations'],1
CWE-362,CVE-2021-32399,16,385,1,4,3,2,0,1,0,True,['pointer_operations'],1
CWE-362,CVE-2017-12146,29,631,1,6,7,4,0,4,0,True,['pointer_operations'],1
CWE-362,CVE-2014-9710,99,2428,1,26,9,1,0,16,0,True,['pointer_operations'],1
CWE-362,CVE-2014-9710,268,6415,1,46,10,46,19,36,1,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2015-8767,39,1022,1,10,3,17,0,4,0,True,['pointer_operations'],1
CWE-362,CVE-2015-8767,35,913,1,10,4,17,0,4,0,True,['pointer_operations'],1
CWE-362,CVE-2015-8767,31,844,1,10,3,15,0,3,0,True,['pointer_operations'],1
CWE-362,CVE-2020-12652,77,2209,1,18,4,8,0,16,0,True,['pointer_operations'],1
CWE-362,CVE-2020-12652,53,1666,1,7,4,39,0,3,0,True,['pointer_operations'],1
CWE-362,CVE-2020-12652,39,986,1,8,3,16,0,3,0,True,['pointer_operations'],1
CWE-362,CVE-2020-36557,38,749,1,4,4,26,3,5,0,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2020-36557,52,1451,1,12,1,17,4,6,0,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2022-1048,99,2696,1,21,8,44,2,16,3,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2022-1048,25,677,1,8,2,7,0,3,0,True,['pointer_operations'],1
CWE-362,CVE-2022-1048,126,3666,1,31,4,69,0,17,2,True,['pointer_operations'],1
CWE-362,CVE-2022-1048,27,831,1,10,2,20,0,3,0,True,['pointer_operations'],1
CWE-362,CVE-2023-35829,9,236,1,4,2,4,0,0,0,True,['pointer_operations'],1
CWE-362,CVE-2018-7995,22,465,1,3,3,4,0,3,0,True,['pointer_operations'],1
CWE-362,CVE-2022-1729,447,10790,0,78,14,74,0,67,0,True,['pointer_operations'],1
CWE-362,CVE-2018-12633,68,1627,1,14,4,13,0,13,0,True,['pointer_operations'],1
CWE-362,CVE-2016-7916,62,1099,1,10,7,11,0,6,1,True,['pointer_operations'],1
CWE-362,CVE-2022-23042,69,1853,1,16,4,16,0,7,0,True,['pointer_operations'],1
CWE-362,CVE-2022-23042,107,2789,1,29,15,37,3,16,1,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2022-23042,111,2823,1,40,9,72,4,11,2,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2015-1420,46,1062,1,6,4,5,0,5,0,True,['pointer_operations'],1
CWE-362,CVE-2015-7990,166,4142,1,32,11,60,0,22,1,True,['pointer_operations'],1
CWE-362,CVE-2015-7990,138,3795,0,36,7,53,0,14,0,True,['pointer_operations'],1
CWE-362,CVE-2023-31083,54,1011,1,9,3,16,0,7,0,True,['pointer_operations'],1
CWE-362,CVE-2017-15129,17,292,0,6,2,6,0,2,0,True,['pointer_operations'],1
CWE-362,CVE-2022-39188,13,418,1,2,2,1,0,1,0,True,['pointer_operations'],1
CWE-362,CVE-2022-39188,2,95,1,0,2,0,0,0,0,True,[],0
CWE-362,CVE-2017-1000405,44,1049,0,14,6,5,0,5,0,True,['pointer_operations'],1
CWE-362,CVE-2017-1000405,38,834,0,13,6,5,0,5,0,True,['pointer_operations'],1
CWE-362,CVE-2017-1000405,67,1964,0,23,4,8,0,10,0,True,['pointer_operations'],1
CWE-362,CVE-2023-33951,40,972,1,11,9,15,0,4,0,True,['pointer_operations'],1
CWE-362,CVE-2023-33951,46,1321,1,9,6,6,0,4,0,True,"['buffer_variables', 'pointer_operations']",2
CWE-362,CVE-2023-33951,16,343,1,3,3,5,0,2,0,True,['pointer_operations'],1
CWE-362,CVE-2023-33951,49,1297,1,11,5,11,0,6,0,True,['pointer_operations'],1
CWE-362,CVE-2023-33951,34,964,1,10,7,18,0,3,0,True,['pointer_operations'],1
CWE-362,CVE-2020-14416,19,436,1,4,2,12,0,1,0,True,['pointer_operations'],1
CWE-362,CVE-2020-14416,6,125,1,1,2,3,0,0,0,True,['pointer_operations'],1
CWE-362,CVE-2021-4083,22,500,0,4,2,1,0,3,0,True,['pointer_operations'],1
CWE-362,CVE-2013-3302,62,1555,1,11,8,15,4,4,1,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2013-3302,115,2984,1,7,7,22,8,10,3,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2016-6516,34,619,1,7,4,2,1,4,0,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2022-23036,11,309,1,6,0,0,0,3,0,True,[],0
CWE-362,CVE-2021-28964,76,2240,0,37,9,13,0,9,0,True,['pointer_operations'],1
CWE-362,CVE-2022-20141,42,1005,1,5,6,11,5,8,2,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2016-6156,35,816,1,7,3,13,0,6,0,True,['pointer_operations'],1
CWE-362,CVE-2014-0196,84,1805,1,19,6,30,0,16,3,True,['pointer_operations'],1
CWE-362,CVE-2021-3640,25,419,1,5,3,3,0,3,0,True,['pointer_operations'],1
CWE-362,CVE-2015-9016,21,566,1,4,6,14,1,1,2,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2015-9016,22,553,1,4,6,12,1,1,2,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2015-9016,50,1524,1,11,9,20,1,4,0,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2018-20836,6,145,1,2,1,6,0,1,0,True,['pointer_operations'],1
CWE-362,CVE-2022-3564,35,830,1,11,3,15,0,3,0,True,['pointer_operations'],1
CWE-362,CVE-2022-3564,133,3314,1,43,5,44,0,14,0,True,['pointer_operations'],1
CWE-362,CVE-2022-2590,42,1122,0,22,4,6,0,6,0,True,['pointer_operations'],1
CWE-362,CVE-2023-2898,17,387,1,6,2,2,0,3,0,True,['pointer_operations'],1
CWE-362,CVE-2015-7550,50,1073,1,9,2,8,0,6,0,True,"['buffer_variables', 'pointer_operations']",2
CWE-362,CVE-2022-3623,107,2862,0,61,7,16,0,21,0,True,['pointer_operations'],1
CWE-362,CVE-2022-3623,126,3250,0,47,7,7,0,20,0,True,['pointer_operations'],1
CWE-362,CVE-2021-3573,45,987,1,14,3,17,0,5,0,True,['pointer_operations'],1
CWE-362,CVE-2022-3521,67,1562,1,17,5,20,0,3,0,True,['pointer_operations'],1
CWE-362,CVE-2023-35824,29,795,1,14,5,24,0,1,0,True,['pointer_operations'],1
CWE-362,CVE-2021-0920,106,2480,1,32,6,42,0,16,1,True,['pointer_operations'],1
CWE-362,CVE-2021-39648,6,203,1,2,3,3,0,1,0,True,"['unsafe_functions', 'pointer_operations']",2
CWE-362,CVE-2020-0066,85,1869,1,26,6,23,0,11,0,True,"['unsafe_functions', 'pointer_operations']",2
CWE-362,CVE-2015-8963,15,416,1,7,2,9,0,1,0,True,['pointer_operations'],1
CWE-362,CVE-2018-5344,28,661,1,6,2,11,0,4,0,True,['pointer_operations'],1
CWE-362,CVE-2021-40490,37,815,1,15,3,6,0,3,0,True,['pointer_operations'],1
CWE-362,CVE-2019-11815,26,850,1,12,6,24,0,2,0,True,['pointer_operations'],1
CWE-362,CVE-2019-13233,47,1129,1,8,2,3,0,5,0,True,['pointer_operations'],1
CWE-362,CVE-2014-3611,12,283,1,3,3,6,0,2,0,True,['pointer_operations'],1
CWE-362,CVE-2013-1935,144,3538,1,59,3,52,4,21,0,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2016-6136,33,855,1,5,5,8,0,2,1,True,['pointer_operations'],1
CWE-362,CVE-2021-3609,44,1046,1,10,5,14,0,4,0,True,['pointer_operations'],1
CWE-362,CVE-2016-9806,91,2370,1,25,6,20,0,10,0,True,"['unsafe_functions', 'pointer_operations']",2
CWE-362,CVE-2014-8086,102,2788,1,24,11,32,0,12,0,True,['pointer_operations'],1
CWE-362,CVE-2022-23039,32,668,1,10,2,22,1,6,0,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2022-23039,62,1692,1,20,5,33,1,4,1,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2016-9794,22,565,1,7,2,5,0,3,0,True,['pointer_operations'],1
CWE-362,CVE-2022-29582,32,1040,1,9,3,20,0,2,1,True,['pointer_operations'],1
CWE-362,CVE-2022-29582,57,1585,1,14,5,43,0,13,0,True,['pointer_operations'],1
CWE-362,CVE-2014-9914,23,660,1,11,5,14,0,3,0,True,['pointer_operations'],1
CWE-362,CVE-2022-45888,188,4204,1,27,7,77,1,26,0,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2018-1000004,45,1292,0,13,1,20,6,5,1,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2013-1792,83,2042,1,24,5,12,0,7,0,True,"['unsafe_functions', 'pointer_operations']",2
CWE-362,CVE-2015-3339,42,1160,1,9,3,28,0,4,0,True,['pointer_operations'],1
CWE-362,CVE-2023-33203,21,447,1,10,3,16,0,1,0,True,['pointer_operations'],1
CWE-362,CVE-2018-18559,87,1710,1,24,7,26,0,15,0,True,['pointer_operations'],1
CWE-362,CVE-2014-7842,16,410,1,3,2,10,0,1,0,True,['pointer_operations'],1
CWE-362,CVE-2017-6874,12,267,1,5,1,6,0,1,0,True,['pointer_operations'],1
CWE-362,CVE-2016-6480,101,2597,1,19,6,30,0,14,0,True,"['unsafe_functions', 'pointer_operations']",2
CWE-362,CVE-2019-3016,12,370,1,1,1,21,0,1,0,True,['pointer_operations'],1
CWE-362,CVE-2022-3635,21,416,1,5,2,8,0,1,1,True,['pointer_operations'],1
CWE-362,CVE-2018-7566,84,2214,1,11,8,33,1,14,1,True,"['pointer_operations', 'array_operations']",2
CWE-362,CVE-2017-6001,397,9589,0,72,12,80,0,56,0,True,['pointer_operations'],1
CWE-362,CVE-2022-40307,10,244,1,3,3,5,0,0,0,True,['pointer_operations'],1
CWE-362,CVE-2022-2959,58,1504,1,8,5,19,0,6,0,True,"['unsafe_functions', 'pointer_operations']",2
CWE-401,CVE-2019-19053,38,765,1,8,6,10,0,6,0,True,['pointer_operations'],1
CWE-401,CVE-2023-32247,10,216,0,1,1,1,0,1,0,True,['pointer_operations'],1
CWE-401,CVE-2023-32247,38,792,0,12,1,17,0,4,0,True,['pointer_operations'],1
CWE-401,CVE-2023-32247,5,140,0,1,1,2,0,0,0,True,['pointer_operations'],1
CWE-401,CVE-2023-32247,10,219,0,3,1,2,0,0,0,True,['pointer_operations'],1
CWE-401,CVE-2023-32247,7,260,1,3,2,7,0,0,0,True,"['unsafe_functions', 'pointer_operations']",2
CWE-401,CVE-2022-4139,98,2872,1,27,10,18,0,8,0,True,['pointer_operations'],1
CWE-401,CVE-2022-0854,47,1701,1,11,3,6,1,6,1,True,"['pointer_operations', 'array_operations']",2
CWE-401,CVE-2022-0854,8,274,1,2,1,0,0,1,0,True,[],0
CWE-401,CVE-2019-19078,58,1333,1,10,7,14,2,4,1,True,"['pointer_operations', 'array_operations']",2
CWE-401,CVE-2023-0615,86,3055,1,25,3,93,8,8,0,True,"['pointer_operations', 'array_operations']",2
CWE-401,CVE-2022-3526,78,2095,1,22,8,23,0,12,0,True,['pointer_operations'],1
CWE-401,CVE-2019-19073,35,812,1,9,4,7,0,3,0,True,['pointer_operations'],1
CWE-401,CVE-2019-19073,37,912,1,9,3,10,0,3,0,True,['pointer_operations'],1
CWE-401,CVE-2019-19073,58,1800,1,15,6,30,0,4,0,True,['pointer_operations'],1
CWE-401,CVE-2022-1012,16,432,1,4,2,4,0,0,0,True,['pointer_operations'],1
CWE-401,CVE-2022-1012,8,230,1,2,2,5,0,0,0,True,['pointer_operations'],1
CWE-401,CVE-2022-1012,8,211,1,2,2,3,0,0,0,True,['pointer_operations'],1
CWE-401,CVE-2022-1012,10,280,1,3,3,1,0,1,0,True,['pointer_operations'],1
CWE-401,CVE-2022-1012,6,198,1,2,0,1,0,0,0,True,['pointer_operations'],1
CWE-401,CVE-2022-1012,10,276,1,3,3,1,0,1,0,True,['pointer_operations'],1
CWE-401,CVE-2019-20810,59,1384,1,17,2,40,3,7,0,True,"['pointer_operations', 'array_operations']",2
CWE-401,CVE-2019-15807,76,2264,0,31,7,67,1,4,0,True,"['unsafe_functions', 'pointer_operations', 'array_operations']",3
CWE-401,CVE-2022-0742,22,468,1,8,2,12,0,4,0,True,['pointer_operations'],1
